Keep caffeine below 200 mg a day, about one to two small cups of coffee.	caffeine दिन में 200 mg से नीचे रखिए — लगभग एक से दो छोटे कप कॉफ़ी।	Caffeine ek din mein 200 mg se kam rakho, lagbhag ek se do chhote cup coffee.
No amount is considered safe in pregnancy, so it is best avoided completely.	गर्भावस्था में इसकी कोई भी मात्रा सुरक्षित नहीं मानी जाती, इसलिए इसे पूरी तरह छोड़ देना ही बेहतर है।	Pregnancy mein koi bhi maatra surakshit nahi maani jaati, isliye ise poori tarah chhod dena hi behtar hai.
Folic acid is one of the most important things you can take right now. In these early weeks, it helps your baby's brain and spine form properly. Most doctors suggest 400 micrograms a day, ideally from before pregnancy through the first trimester. Take it at the same time each day so it becomes a habit.	Folic acid अभी आप जो ले सकती हैं, उनमें सबसे ज़रूरी चीज़ों में से एक है। इन शुरुआती हफ़्तों में यह आपके शिशु के दिमाग़ और रीढ़ को ठीक से बनने में मदद करता है। ज़्यादातर डॉक्टर दिन में 400 माइक्रोग्राम की सलाह देते हैं — बेहतर हो तो गर्भावस्था से पहले से लेकर पहली तिमाही के अंत तक। इसे हर दिन एक ही वक़्त पर लीजिए, ताकि आदत बन जाए।	Folic acid abhi tum jo le sakti ho usme sabse zaroori cheezon mein se ek hai. In shuruaati hafton mein yeh tumhare baby ke brain aur spine ko theek se banne mein madad karta hai. Zyadatar doctor din mein 400 microgram salaah dete hain, behtar hai pregnancy se pehle se pehle trimester tak. Ise har din ek hi waqt lo taaki aadat ban jaaye.
Once you know you are pregnant, book your first appointment with a doctor or gynaecologist. This first visit sets up your care for the months ahead. Your doctor will confirm your pregnancy, talk through your health, and guide you on tests, diet and supplements. Do not worry if you have many questions. That is exactly what this visit is for.	जैसे ही पता चले कि आप गर्भवती हैं, डॉक्टर या gynaecologist के साथ अपनी पहली मुलाक़ात तय कर लीजिए। यह पहली विज़िट आने वाले महीनों की देखभाल की नींव रखती है। आपके डॉक्टर गर्भावस्था की पुष्टि करेंगे, आपकी सेहत पर बात करेंगे, और जाँचों, खान-पान तथा supplements पर राह दिखाएँगे। अगर बहुत सारे सवाल हैं तो फ़िक्र मत कीजिए — यह विज़िट इसी के लिए है।	Jaise hi pata chale ki tum pregnant ho, doctor ya gynaecologist se pehli appointment book karo. Yeh pehli visit aane waale mahinon ki dekhbhaal tay karti hai. Tumhara doctor pregnancy confirm karega, tumhari sehat par baat karega, aur tests, diet tatha supplements par maargdarshan dega. Agar bahut sawaal hain to fikr mat karo. Yeh visit isi ke liye hai.
Morning sickness can strike at any time of day, and an empty stomach often makes it worse. Instead of three big meals, try eating small amounts every few hours. Keep simple snacks like biscuits, toast or a banana close by, even next to your bed. Ginger and nimbu paani help many women feel a little settled.	जी मिचलाना दिन के किसी भी वक़्त आ सकता है, और ख़ाली पेट इसे अक्सर और बढ़ा देता है। तीन बड़े खानों की जगह, हर कुछ घंटे में थोड़ा-थोड़ा खाने की कोशिश कीजिए। बिस्किट, टोस्ट या केले जैसा सादा नाश्ता पास रखिए — अपने बिस्तर के पास भी। अदरक और नींबू पानी से बहुत सी महिलाओं को थोड़ा चैन मिलता है।	Morning sickness din ke kisi bhi waqt aa sakti hai, aur khaali pet ise aksar badha deta hai. Teen bade meals ke bajaay, har kuch ghante mein thoda-thoda khaane ki koshish karo. Biscuit, toast ya kela jaise simple snacks paas rakho, apne bistar ke paas bhi. Adrak aur nimbu paani bahut si mahilaon ko thoda behtar mehsoos karaate hain.
First-trimester tiredness is real, and it can feel heavier than any tiredness before. Your body is doing huge work behind the scenes, so give yourself permission to slow down. Sleep a little earlier, take short naps when you can, and let some chores wait. Rest is not being lazy. It is part of looking after your baby.	पहली तिमाही की थकान सच होती है, और यह पहले की किसी भी थकान से भारी लग सकती है। आपका शरीर परदे के पीछे बहुत बड़ा काम कर रहा है, इसलिए ख़ुद को धीमे होने की इजाज़त दीजिए। थोड़ा जल्दी सो जाइए, जब मौक़ा मिले छोटी झपकी ले लीजिए, और कुछ कामों को इंतज़ार करने दीजिए। आराम करना आलस नहीं है — यह अपने शिशु की देखभाल का ही हिस्सा है।	Pehle trimester ki thakaan sach hoti hai, aur yeh pehle ki kisi bhi thakaan se bhaari lag sakti hai. Tumhara body parde ke peeche bahut bada kaam kar raha hai, isliye khud ko dheema hone ki ijaazat do. Thoda jaldi so jao, jab ho sake chhoti jhapki lo, aur kuch kaam ko intezaar karne do. Aaram karna aalas nahi hai. Yeh apne baby ki dekhbhaal ka hissa hai.
Staying well hydrated helps with many early pregnancy small discomforts, from tiredness to headaches to constipation. Aim to sip water steadily through the day rather than a lot at once. If plain water feels dull, try coconut water, buttermilk or nimbu paani. On queasy days, cool drinks are sometimes easier to manage than food.	अच्छी तरह पानी पीते रहना शुरुआती गर्भावस्था की कई छोटी तकलीफ़ों में मदद करता है — थकान से लेकर सिर दर्द और कब्ज़ तक। एक साथ बहुत सारा पीने की जगह, दिन भर थोड़ा-थोड़ा घूँट लेती रहिए। सादा पानी फीका लगे तो नारियल पानी, छाछ या नींबू पानी आज़माइए। मतली वाले दिनों में ठंडे पेय कभी-कभी खाने से ज़्यादा आसानी से गले उतरते हैं।	Achhe se hydrated rehna shuruaati pregnancy ki kai chhoti takleefon mein madad karta hai — thakaan se lekar sardard aur constipation tak. Ek saath bahut zyada ke bajaay din bhar thoda-thoda paani piyo. Agar saada paani boring lage, to nariyal paani, chhaach ya nimbu paani try karo. Matli waale din, thande drinks kabhi khaane se aasaan hote hain.
In pregnancy, your body fights off infections less easily, so food safety matters more than usual. Cook meat, fish and eggs fully, and choose pasteurised milk and dairy. Wash fruits and vegetables well before eating. Avoid raw or undercooked items and unpasteurised foods for now. These simple habits lower the chance of an upset that could affect you both.	गर्भावस्था में आपका शरीर संक्रमण से कम आसानी से लड़ पाता है, इसलिए खाने की सफ़ाई आम दिनों से ज़्यादा मायने रखती है। माँस, मछली और अंडे पूरी तरह पकाइए, और pasteurised दूध और दूध से बनी चीज़ें चुनिए। फल और सब्ज़ियाँ खाने से पहले अच्छे से धोइए। कच्ची या अधपकी चीज़ें और बिना pasteurise किए खाने अभी के लिए छोड़ दीजिए। ये छोटी-छोटी आदतें उस गड़बड़ी का ख़तरा कम करती हैं, जो आप दोनों पर असर डाल सकती है।	Pregnancy mein tumhara body infections se kam aasaani se ladta hai, isliye food safety aam se zyada mayne rakhti hai. Meat, machhli aur ande poore pakao, aur pasteurised doodh aur dairy chuno. Khaane se pehle fal aur sabziyan achhe se dhoyo. Kacchi ya adhpaki cheezein aur bina-pasteurised khaane abhi ke liye chhodo. Yeh simple aadatein us gadbadi ka khatra kam karti hain jo tum dono ko prabhaavit kar sakti hai.
A little caffeine is fine, but try to keep it under about 200 milligrams a day, roughly one cup of coffee, counting tea and cola too. Alcohol has no known safe amount in pregnancy, so it is best left. If you smoke, or are around smoke, this is a good time to step away, for you both.	थोड़ी caffeine ठीक है, पर उसे दिन में लगभग 200 मिलीग्राम से नीचे रखने की कोशिश कीजिए — मोटे तौर पर एक कप कॉफ़ी, और उसमें चाय और कोला भी गिनकर। गर्भावस्था में शराब की कोई सुरक्षित मात्रा मानी ही नहीं गई है, इसलिए उसे छोड़ देना ही बेहतर है। अगर आप धूम्रपान करती हैं, या धुएँ के आसपास रहती हैं, तो यह दूर हट जाने का अच्छा वक़्त है — आप दोनों के लिए।	Thodi caffeine theek hai, par ise din mein lagbhag 200 milligram ke neeche rakhne ki koshish karo — mote taur par ek cup coffee, chai aur cola ko bhi ginte hue. Pregnancy mein sharaab ki koi surakshit maatra nahi maani jaati, isliye ise chhod dena behtar hai. Agar tum smoke karti ho, ya smoke ke aaspaas ho, to yeh door hat-ne ka accha waqt hai, tum dono ke liye.
Unless your doctor advises otherwise, gentle movement is good for you now. A daily walk, light stretching or prenatal yoga can lift your mood, help you sleep and ease early aches. There is no need to push hard. Move at a pace where you can still chat comfortably. Always check with your doctor before starting anything new.	जब तक आपके डॉक्टर मना न करें, हल्की हलचल अभी आपके लिए अच्छी है। रोज़ की सैर, हल्की stretching या prenatal yoga आपका मन बेहतर कर सकती है, नींद में मदद कर सकती है और शुरुआती दर्द हल्के कर सकती है। ज़ोर लगाने की ज़रूरत नहीं। उतनी ही रफ़्तार से चलिए, जिसमें आप आराम से बात भी कर सकें। कुछ भी नया शुरू करने से पहले हमेशा अपने डॉक्टर से पूछ लीजिए।	Jab tak tumhara doctor mana na kare, halki movement abhi tumhare liye acchi hai. Roz ki walk, halki stretching ya prenatal yoga tumhara mood behtar kar sakti hai, neend mein madad kar sakti hai aur shuruaati dard kam kar sakti hai. Zor lagaane ki zaroorat nahi. Us raftaar par chalo jahaan tum aaraam se baat bhi kar sako. Kuch naya shuru karne se pehle hamesha apne doctor se poochho.
Early pregnancy can bring a mix of joy, worry and mood swings, often all at once. This is normal, and hormones play a big part. You do not have to carry it alone. Talking to your partner, a close friend or family member can lighten the load. If low feelings stay for long, tell your doctor.	शुरुआती गर्भावस्था ख़ुशी, फ़िक्र और मन के उतार-चढ़ाव — तीनों साथ ला सकती है, अक्सर एक ही वक़्त पर। यह सामान्य है, और इसमें हार्मोन की बड़ी भूमिका है। इसे अकेले उठाने की ज़रूरत नहीं। अपने साथी, किसी क़रीबी दोस्त या घर के किसी अपने से बात करना बोझ हल्का कर देता है। अगर मन लंबे समय तक उदास बना रहे, तो अपने डॉक्टर को बताइए।	Shuruaati pregnancy khushi, fikr aur mood swings ka mishran la sakti hai, aksar sab ek saath. Yeh normal hai, aur hormones badi bhoomika nibhaate hain. Ise akele uthaane ki zaroorat nahi. Apne partner, kisi kareebi dost ya parivaar se baat karna bojh halka kar sakta hai. Agar udaasi lambe samay tak rahe, to apne doctor ko bataao.
This week my fingers and toes have fully separated, and tiny nails are just beginning to grow. I'm about the size of a strawberry now, and all my major organs have formed and are starting to work together as a team.	इस हफ़्ते मेरे हाथ और पैर की उँगलियाँ पूरी तरह अलग हो चुकी हैं, और नन्हे नाख़ून अभी-अभी बनने लगे हैं। अब मेरा आकार लगभग एक स्ट्रॉबेरी जितना है, और मेरे सभी बड़े अंग बन चुके हैं और एक टीम की तरह साथ काम करने लगे हैं।	Is hafte meri ungliyan aur pairon ki ungliyan poori tarah alag ho gayi hain, aur nanhe naakhun abhi ugna shuru hue hain. Ab main lagbhag ek strawberry jitna hoon, aur mere sabhi bade organs ban chuke hain aur ek team ki tarah saath kaam karna shuru kar rahe hain.
For many women, this is when the toughest symptoms start easing, though everyone's timeline is a little different. She may still be dealing with tiredness, headaches or nausea, alongside newer things like visible veins or sharp twinges as her body keeps changing. Small comforts and patience go a long way right now.	बहुत सी महिलाओं के लिए यही वह वक़्त है जब सबसे मुश्किल लक्षण हल्के पड़ने लगते हैं, हालाँकि हर किसी का समय थोड़ा अलग होता है। उन्हें अब भी थकान, सिर दर्द या मतली से जूझना पड़ सकता है, और साथ में कुछ नई बातें भी — जैसे उभरी नसें या तेज़ चुभन, क्योंकि उनका शरीर लगातार बदल रहा है। छोटी-छोटी सहूलियतें और थोड़ा धीरज अभी बहुत मायने रखते हैं।	Bahut si mahilaon ke liye yahi woh waqt hai jab sabse mushkil symptoms halke padne lagte hain, halaanki har kisi ka timeline thoda alag hota hai. Woh abhi bhi thakaan, sar dard ya matli se jujh rahi ho sakti hai, saath hi nayi cheezein jaise dikhti nasein ya tez chubhan, jab uska body badalta ja raha hai. Chhoti sahoolatein aur sabr abhi bahut mayne rakhte hain.
