lib/data/prepare_data.dart	56324	56371		${m.facts[1].big.en} · ${m.facts[1].small.en}	${m.facts[1].big.hi} · ${m.facts[1].small.hi}
lib/screens/week_flow_screen.dart	52919	53151		Your baby's lungs keep maturing, the brain is developing fast, and body fat is building to help with temperature after birth. Most of the systems are now getting ready for life outside the womb.	Aapke baby ke lungs mature hote ja rahe hain, brain tezi se develop ho raha hai, aur body fat badh raha hai jo birth ke baad temperature mein madad karega. Zyadatar systems ab womb ke bahar ki zindagi ke liye taiyaar ho rahe hain.
lib/screens/week_flow_screen.dart	53399	53634		Your baby's lungs are nearly mature, the brain keeps developing fast, and body fat is building every day. Around this stage many babies begin settling into a head-down position, ready for the way out.	Aapke baby ke lungs lagbhag mature ho chuke hain, brain tezi se develop hota ja raha hai, aur har din body fat badh raha hai. Is stage ke aas-paas kai babies head-down position mein settle hone lagte hain, bahar aane ke liye taiyaar.
lib/screens/week_flow_screen.dart	53864	54078		Your baby's lungs are almost fully mature, the brain keeps developing fast, and the reflexes for after birth - sucking, grasping - are being practised. Nearly ready to meet you both.	Aapke baby ke lungs lagbhag poori tarah mature ho chuke hain, brain tezi se develop hota ja raha hai, aur birth ke baad ke reflexes - chusna, pakadna - practice ho rahe hain. Aap dono se milne ke lagbhag taiyaar.
lib/screens/week_flow_screen.dart	54351	54591		Your baby's lungs are ready for life outside the womb, the brain keeps developing, and the reflexes for after birth are being practised. Most of the growth now is about gaining strength and storing energy - full-term is here.	Aapke baby ke lungs womb ke bahar ki zindagi ke liye taiyaar hain, brain develop hota rehta hai, aur birth ke baad ke reflexes practice ho rahe hain. Ab zyadatar growth taakat banane aur energy store karne par hai - full-term aa gaya hai.
lib/screens/week_flow_screen.dart	54829	55034		Your baby's lungs are ready, the brain is still developing fast, and strength and energy reserves keep building. Most of the work now is simply getting ready for birth and the world outside.	Aapke baby ke lungs taiyaar hain, brain abhi bhi tezi se develop ho raha hai, aur taakat aur energy reserves banti ja rahi hain. Ab zyadatar kaam bas janam aur bahar ki duniya ke liye taiyaari karna hai.
lib/screens/week_flow_screen.dart	55272	55478		Your baby's lungs are ready for that first breath, the reflexes are developed, and small reserves of fat and energy keep building. Most of the work now is simply waiting for labour to begin.	Aapke baby ke lungs pehli saans ke liye taiyaar hain, reflexes develop ho chuke hain, aur fat aur energy ke chote reserves banti ja rahi hain. Ab zyadatar kaam bas labour shuru hone ka intezaar karna hai.
lib/screens/week_flow_screen.dart	55747	55989		Your baby's lungs are ready for that first breath, and the heart, brain and body are all prepared for life outside the womb. Right now, your baby is just waiting for the perfect moment to begin the journey into your arms.	Aapke baby ke lungs pehli saans ke liye taiyaar hain, aur dil, brain aur body sab womb ke bahar ki zindagi ke liye taiyaar hain. Abhi, aapka baby bas us perfect pal ka intezaar kar raha hai jab woh aapki baahon mein apna safar shuru karega.
lib/screens/week_flow_screen.dart	56239	56396		Excitement, disbelief and a little anxiety are probably arriving all at once as she takes in the news. A calm, steady you helps more than you'd think.	News ko samajhte hue excitement, yakeen na hona aur thodi anxiety shayad ek saath aa rahe hain. Aapka shaant aur sthir hona socha se zyada madad karta hai.
lib/screens/week_flow_screen.dart	56585	56748		She may swing between excitement, joy, disbelief and worry through the day. None of it needs fixing - just let her know you're in it together.	Din bhar woh excitement, khushi, yakeen na hona aur fikr ke beech jhool sakti hai. Inhe theek karne ki zaroorat nahi - bas use ehsaas dilayein ki aap saath hain.
lib/screens/week_flow_screen.dart	56942	57095		She might feel excited one moment and wiped out the next - the ups and downs are normal this week. Picking up a few chores quietly goes a long way.	Kabhi woh excited feel karegi, agle hi pal thaki hui - is hafte yeh utaar-chadhaav normal hai. Chupchaap kuch kaam sambhaal lena bahut madad karta hai.
lib/screens/week_flow_screen.dart	57311	57477		She may feel excited one moment and worried the next - those swings are a normal part of early pregnancy. Patience and a listening ear are the best things you can offer.	Kabhi woh excited, to agle pal pareshaan - early pregnancy mein yeh utaar-chadhaav normal hai. Sabra aur dhyaan se sunna sabse achhi cheez hai jo aap de sakte hain.
lib/screens/week_flow_screen.dart	57669	57833		With her first big scan coming up, she's probably feeling a mix of excitement and uncertainty. Offer to go with her - it helps to have you there.	Pehla bada scan paas aate hue, woh shayad excitement aur uncertainty dono mehsoos kar rahi hai. Saath jaane ki peshkash karein - aapka wahan hona madad karta hai.
lib/screens/week_flow_screen.dart	58025	58191		She may feel more connected to the pregnancy now, even while wondering what's ahead. Small check-ins - 'how are you feeling today?' - mean a lot.	Ab woh pregnancy se zyada juda mehsoos kar sakti hai, bhale hi aage kya hoga yeh soch rahi ho. Chhote sawaal - 'aaj kaisa lag raha hai?' - bahut maayne rakhte hain.
lib/screens/week_flow_screen.dart	58404	58589		She may feel closer to the pregnancy while still carrying some uncertainty about the future. Just being someone she can talk it through with helps settle the nerves.	Woh pregnancy se zyada juda mehsoos kar sakti hai, par future ko le kar thodi uncertainty bhi reh sakti hai. Bas aisa koi hona jisse woh baat kar sake, ghabraahat ko shaant karta hai.
lib/screens/week_flow_screen.dart	58798	58985		She may feel more confident than a few weeks ago, though the odd worry is still completely normal. Keep reassuring her - and keep showing up at the appointments.	Kuch hafte pehle ke mukable woh zyada confident mehsoos kar sakti hai, par kabhi-kabhi fikr hona bilkul normal hai. Use bharosa dilaate rahein - aur appointments mein saath aate rahein.
lib/screens/week_flow_screen.dart	59213	59417		Reaching the end of the first trimester, she may feel relief, gratitude and fresh confidence. A lovely moment to celebrate together - you've come through the hardest early stretch.	Pehle trimester ke ant tak pahunchte hue, woh rahat, kritagyata aur naya confidence mehsoos kar sakti hai. Yeh saath jashn manane ka pyaara pal hai - aap sabse mushkil shuruaati daur paar kar aaye hain.
lib/screens/week_flow_screen.dart	59634	59812		As the first trimester closes, relief and excitement often take the place of the early uncertainty. A good time to start dreaming and planning the next stretch together.	Pehla trimester khatam hote hue, shuruaati uncertainty ki jagah aksar rahat aur excitement le leti hai. Agle daur ke sapne dekhne aur saath planning shuru karne ka achha samay.
lib/screens/week_flow_screen.dart	60049	60237		She may feel more connected to the baby now that the pregnancy is starting to show to the world. Noticing the bump with her - without making her self-conscious - is a sweet way to share it.	Ab jab pregnancy bahar dikhne lagi hai, woh baby se aur juda mehsoos kar sakti hai. Bump ko uske saath notice karna - bina use self-conscious banaaye - ise baantne ka pyaara tareeka hai.
lib/screens/week_flow_screen.dart	60432	60600		She may feel more settled and optimistic now, and might be starting to picture life after the birth. It's a lovely time to dream about it together.	Ab woh zyada settled aur umeed se bhari mehsoos kar sakti hai, aur janm ke baad ki zindagi ki kalpana karne lag sakti hai. Ise saath sapna dekhne ka pyaara samay hai.
lib/screens/week_flow_screen.dart	60786	60945		She's likely feeling more confident and emotionally settled in this phase. A good stretch to enjoy together before the busier weeks ahead.	Is phase mein woh shayad zyada confident aur emotionally settled mehsoos kar rahi hai. Aage ke vyast hafton se pehle ise saath enjoy karne ka achha daur hai.
lib/screens/week_flow_screen.dart	61151	61338		Excitement often grows around now as she starts anticipating the first movements she'll actually feel. Ask her about them - sharing that wait builds the bond.	Is samay aksar excitement badh jaati hai kyunki woh pehli mehsoos hone wali harkaton ka intezaar karne lagti hai. Unke baare mein uss se poochein - woh intezaar baantna bond banata hai.
lib/screens/week_flow_screen.dart	61536	61707		With the anomaly scan approaching, excitement is building and the baby feels more real than ever for her. Plan to be at that scan with her if you can.	Anomaly scan paas aate hue excitement badh rahi hai aur baby uske liye pehle se kahin zyada real lag raha hai. Ho sake to us scan mein uske saath rehne ka plan banayein.
lib/screens/week_flow_screen.dart	61928	62143		She may feel excited about the anomaly scan while also wondering what the second half of pregnancy holds. Being curious alongside her - not rushing to reassure - helps most.	Woh anomaly scan ko lekar excited mehsoos kar sakti hai, saath hi soch sakti hai ki pregnancy ka agla aadha hissa kya laayega. Uske saath jigyasu rehna - jaldi bharosa dene ke bajaye - sabse zyada madad karta hai.
lib/screens/week_flow_screen.dart	62403	62596		As the movements get more frequent and noticeable, she's likely feeling more and more connected to the baby. Put a hand on the bump with her when there's a kick - it's a moment you can share.	Jaise-jaise harkatein zyada frequent aur noticeable hoti hain, woh baby se aur juda mehsoos kar rahi hai. Jab kick ho to uske saath bump par haath rakhein - yeh pal aap dono baant sakte hain.
lib/screens/week_flow_screen.dart	62801	62993		Many mothers feel a stronger bond once they realise the baby can hear their voice - she may too. A good reason for you both to talk and sing to the bump now.	Bahut si mothers ko gehra bond mehsoos hota hai jab pata chalta hai ki baby unki awaaz sun sakta hai - woh bhi aisa feel kar sakti hai. Ab bump se baat karne aur gungunaane ka achha bahaana.
lib/screens/week_flow_screen.dart	63208	63405		She's likely feeling deeply connected now as the baby's movement patterns become familiar. She may start noticing when the baby is awake or resting - ask her about it.	Ab jab baby ke movement patterns familiar ho rahe hain, woh gehraai se juda mehsoos kar rahi hai. Woh notice karne lag sakti hai ki baby kab jaag raha hai ya aaram kar raha hai - uss se poochein.
lib/screens/week_flow_screen.dart	63626	63822		As the baby's movement patterns become familiar, she may be feeling a deeper connection. Around now there may be a glucose test too - offer to go along and keep her company.	Jaise-jaise baby ke movement patterns familiar hote hain, woh gehra connection mehsoos kar sakti hai. Is samay glucose test bhi ho sakta hai - saath jaane aur uska saath dene ki peshkash karein.
lib/screens/week_flow_screen.dart	64033	64222		She may feel a deeper connection as she starts recognising the baby's own unique movement patterns. When she points one out, lean in - those shared moments matter.	Jab woh baby ke apne khaas movement patterns pehchaanne lagti hai, woh gehra connection mehsoos kar sakti hai. Jab woh koi harkat bataye, dhyaan dein - woh saanjhe pal maayne rakhte hain.
lib/screens/week_flow_screen.dart	64428	64606		She may feel grateful and connected, and increasingly aware that the third trimester is near. A good moment to start thinking together about the months ahead.	Woh grateful aur juda mehsoos kar sakti hai, aur yeh ehsaas badh raha hai ki teesra trimester kareeb hai. Aane wale mahinon ke baare mein saath sochna shuru karne ka achha pal.
lib/screens/week_flow_screen.dart	64804	64964		Entering the final trimester, she may feel proud, excited and a little overwhelmed all at once. Taking a few things off her plate now goes a long way.	Final trimester mein aate hue, woh proud, excited aur thoda overwhelmed ek saath mehsoos kar sakti hai. Ab uske kuch kaam sambhaal lena bahut madad karta hai.
lib/screens/week_flow_screen.dart	65168	65332		She may be balancing excitement about meeting the baby with the first real thoughts about labour and birth. A good time to start learning the plan together.	Woh baby se milne ki excitement ke saath labour aur birth ke pehle asli khayaalon ko balance kar rahi ho sakti hai. Plan saath seekhna shuru karne ka achha samay.
lib/screens/week_flow_screen.dart	65543	65731		She may be thinking more and more about labour, delivery and life with the newborn. Listening as she talks it through - and helping where you can - eases the load.	Woh labour, delivery aur newborn ke saath zindagi ke baare mein zyada sochne lag sakti hai. Jab woh ise baat karke samjhe to sunna - aur jahan ho sake madad karna - bojh halka karta hai.
lib/screens/week_flow_screen.dart	65946	66143		She may be thinking seriously now about labour, delivery and the recovery afterwards. Reading up on postpartum support with her shows you're in this for the long haul.	Woh ab labour, delivery aur uske baad ki recovery ke baare mein gambhirta se soch sakti hai. Postpartum support ke baare mein uske saath padhna dikhaata hai ki aap lambe safar ke liye saath hain.
lib/screens/week_flow_screen.dart	66367	66555		She may swing between excitement about meeting the baby and feeling overwhelmed by all there still is to prepare. Taking a few prep tasks off her list is a real gift right now.	Woh kabhi baby se milne ke excitement aur kabhi abhi tak taiyaar karne wali har cheez se overwhelmed mehsoos kar sakti hai. Kuch prep ke kaam uski list se hata lena abhi sacha tohfa hai.
lib/screens/week_flow_screen.dart	66774	66982		She may be mentally preparing for labour while picturing life with the newborn. Around now there's often a growth scan - go along if you can, it's reassuring for you both.	Woh newborn ke saath zindagi ki kalpana karte hue labour ke liye mansik taiyaari kar rahi ho sakti hai. Is samay aksar growth scan hota hai - ho sake to saath jaayein, aap dono ke liye rahat-bhara hota hai.
lib/screens/week_flow_screen.dart	67204	67385		She may feel excited, protective and increasingly focused on getting ready for the baby's arrival. Sorting the nursery or the hospital bag together channels that energy well.	Woh excited, protective aur baby ke aane ki taiyaari par zyada focused mehsoos kar sakti hai. Nursery ya hospital bag saath taiyaar karna us energy ko achhe se istemaal karta hai.
lib/screens/week_flow_screen.dart	67606	67808		She may feel a mix of excitement, anticipation and the odd flash of nerves about labour and delivery. Steady reassurance - and having the plan ready - settles a lot of that.	Woh labour aur delivery ko le kar excitement, intezaar aur kabhi-kabhi nervousness ka mishran mehsoos kar sakti hai. Sthir bharosa - aur plan taiyaar rakhna - usmein se bahut kuch shaant kar deta hai.
lib/screens/week_flow_screen.dart	68028	68203		Excitement and anticipation are often mixed with a real curiosity about when labour will start. The 'any day now' feeling is exciting - and a little nerve-wracking for her.	Excitement aur intezaar ke saath aksar yeh curiosity bhi hoti hai ki labour kab shuru hoga. 'Kisi bhi din' wala ehsaas exciting hai - aur uske liye thoda nerve-wracking bhi.
lib/screens/week_flow_screen.dart	68415	68589		Excitement, impatience and anticipation often grow stronger as the due date nears. This is the week to have the hospital bag packed and the plan locked in together.	Jaise-jaise due date paas aati hai, excitement, besabri aur intezaar aksar aur badh jaate hain. Yeh woh hafta hai jab hospital bag pack aur plan saath taiyaar hona chahiye.
lib/screens/week_flow_screen.dart	68799	68943		Excitement, impatience and anticipation are very common now - she may be wondering every single day whether today's the day. Keep your phone on and stay close by.	Ab excitement, besabri aur intezaar bahut aam hain - woh har din soch sakti hai ki kya aaj woh din hai. Apna phone on rakhein aur paas rahein.
lib/screens/week_flow_screen.dart	69169	69388		As the end of pregnancy nears, she may feel excited, impatient, emotional or deeply reflective - sometimes all at once. Just being present and unhurried with her means a lot now.	Pregnancy ke ant ke kareeb aate hue, woh excited, beqaraar, emotional ya gehraai se vichaarsheel mehsoos kar sakti hai - kabhi sab ek saath. Abhi uske saath maujood aur bina jaldbaazi ke rehna bahut maayne rakhta hai.
lib/screens/week_flow_screen.dart	69602	69777		She may feel excited, impatient, emotional, nervous - or all of them in the same day. Every one of those feelings is normal; your calm, steady presence is the anchor.	Woh excited, beqaraar, emotional, nervous - ya ek hi din mein yeh sab mehsoos kar sakti hai. In sab feelings ka aana normal hai; aapki shaant, sthir maujoodgi hi sahara hai.
lib/screens/week_flow_screen.dart	70024	70250		She may feel excited, impatient, emotional, nervous, peaceful - or all of these in a single day. Every feeling is valid; you've reached the finish line together, and your steadiness matters most now.	Woh excited, beqaraar, emotional, nervous, peaceful - ya ek hi din mein yeh sab mehsoos kar sakti hai. Har feeling valid hai; aap saath finish line tak pahunch gaye hain, aur abhi aapki sthirta sabse zyada maayne rakhti hai.
lib/screens/week_flow_screen.dart	70827	70846		What's coming up	Aage kya aana hai
lib/screens/week_flow_screen.dart	71400	71510		These are the same scans and check-ups she'll have - here's what each one is, and how to be there for it.	Yeh wahi scans aur check-ups hain jo use honge - har ek kya hai, aur usmein kaise saath dein, yahan dekhein.
lib/screens/week_flow_screen.dart	72168	72325		The first proper look at the baby - it confirms the due date and the heartbeat. For many couples this is the moment it all feels real.	Baby ki pehli theek-thaak jhalak - yeh due date aur dhadkan confirm karta hai. Kai couples ke liye yahi woh pal hota hai jab sab kuch asli lagne lagta hai.
lib/screens/week_flow_screen.dart	72497	72651		Go with her if you can - it's a lovely first memory to share. A full bladder is often needed, so plan the timing together.	Ho sake to uske saath jaayein - yeh saath baantne wali pehli pyaari yaad hai. Aksar bhara hua bladder chahiye hota hai, isliye timing saath plan karein.
lib/screens/week_flow_screen.dart	73022	73183		A scan (often with a blood test) that checks the baby's growth and screens for some conditions. Waiting for the results can stir a little anxiety.	Ek scan (aksar blood test ke saath) jo baby ki growth dekhta hai aur kuch conditions ki screening karta hai. Results ka intezaar thodi ghabraahat la sakta hai.
lib/screens/week_flow_screen.dart	73339	73459		Be there for the appointment, and be the steady one while you wait for results. Most come back reassuring.	Appointment mein saath rahein, aur results ke intezaar mein shaant sahara banein. Zyaadatar rahat dene wale aate hain.
lib/screens/week_flow_screen.dart	74353	74478		Go with her if you possibly can. Write your questions down together beforehand, and just be the calm beside her in the room.	Ho sake to zaroor uske saath jaayein. Sawaal pehle se saath likh lein, aur room mein uske paas bas shaant maujoodgi banein.
lib/screens/week_flow_screen.dart	74837	75030		A routine test for gestational diabetes. She may have to fast and then wait a while after a sugary drink, so it can be a long, tiring morning for her.	Gestational diabetes ke liye ek routine test. Use fast karna pad sakta hai aur sugary drink ke baad thoda intezaar karna hota hai, isliye uske liye subah lambi aur thakaane wali ho sakti hai.
lib/screens/week_flow_screen.dart	75188	75302		Offer to drive and keep her company through the waiting. Have a proper snack ready for the minute it's done.	Use le jaane aur intezaar mein saath dene ki peshkash karein. Test khatam hote hi ek achha snack taiyar rakhein.
lib/screens/week_flow_screen.dart	75618	75735		A check on the baby's size, position and the fluid around them, making sure everything is on track for the weeks ahead.	Baby ke size, position aur uske aas-paas ke fluid ki jaanch, taaki aane wale hafton ke liye sab theek raste par ho.
lib/screens/week_flow_screen.dart	75908	76041		Another lovely one to attend together. If the baby isn't head-down yet, don't worry - there's still plenty of time to turn.	Saath jaane wala ek aur pyaara moka. Agar baby abhi sir-neeche nahi hai to chinta na karein - palatne ke liye abhi kaafi samay hai.
lib/screens/week_flow_screen.dart	76393	76515		Around now you'll talk through the birth plan, and she may have a GBS swab and more frequent check-ups as the due date nears.	Is samay aap birth plan par baat karenge, aur due date paas aate hi use GBS swab aur zyada baar check-ups ho sakte hain.
lib/screens/week_flow_screen.dart	76683	76808		Learn the plan with her so you can speak up for her on the day. Pack the hospital bag together and keep the car ready.	Plan use ke saath seekhein taaki us din aap uski awaaz ban sakein. Hospital bag saath pack karein aur gaadi taiyar rakhein.
lib/screens/week_flow_screen.dart	77258	77312		What she's going through - and how to help	Woh kya mehsoos kar rahi hai, aur kaise madad karein
lib/screens/week_flow_screen.dart	78070	78299		Morning sickness and bone-deep tiredness are at their worst now, even though nothing shows yet. Keep plain crackers by the bed, offer ginger or lemon water, and never take the mood swings personally - it's the hormones, not you.	Subah ki matli aur gehri thakaan abhi sabse zyada hoti hai, bhale hi bahar kuch na dikhe. Bistar ke paas saade crackers rakhein, adrak ya nimbu paani dein, aur mood swings ko kabhi dil par na lein - yeh hormones hain, aap nahi.
lib/screens/week_flow_screen.dart	78719	78936		The early dating scan and booking appointment usually happen now - the first glimpse of the baby and the heartbeat. Go with her if you can; it's a big, emotional first, and there's a lot to take in together.	Shuruaati dating scan aur booking appointment aksar abhi hote hain - baby aur dhadkan ki pehli jhalak. Ho sake to uske saath jaayein; yeh ek bada, bhaavuk pehla pal hai, aur saath samajhne layak kaafi kuch hota hai.
lib/screens/week_flow_screen.dart	79365	79589		Smells and food aversions can make cooking unbearable for her right now. Step in - cook, order, or keep strong smells out of the kitchen - and keep simple snacks and water within her reach all day.	Abhi smells aur food aversions ki wajah se cooking uske liye mushkil ho sakti hai. Aage aayein - khaana banayein, order karein, ya tez smells kitchen se door rakhein - aur din bhar saade snacks aur paani uske paas rakhein.
lib/screens/week_flow_screen.dart	80122	80391		Around weeks 18–22, this detailed scan checks your baby's heart, brain, spine and organs. Go with her if you can - your presence steadies the nerves these visits can stir. Write the questions down together beforehand. Most findings are reassuring.	Lagbhag 18–22 hafte mein yeh detailed scan baby ke dil, dimaag, reedh aur organs check karta hai. Ho sake to uske saath jaayein - aapki maujoodgi in visits ki ghabraahat sambhaal deti hai. Sawaal pehle se saath likh lein. Zyaadatar findings rahat dene wale hote hain.
lib/screens/week_flow_screen.dart	80848	81106		As her bump grows, sleeping on her side - the left is ideal - helps blood and nutrients reach the baby. Slip a pillow between her knees or under the bump. If she wakes up on her back, gently help her settle back onto her side.	Jaise-jaise bump badhta hai, karwat (khaaskar baayein) par sona blood aur nutrients ko baby tak pahunchne mein madad karta hai. Ghutno ke beech ya bump ke neeche takiya laga dein. Agar woh peeth ke bal jaag jaaye to pyaar se use wapas karwat par le aayein.
lib/screens/week_flow_screen.dart	81609	81887		Her body is building the baby's bones and blood right now. Keep iron (leafy greens, dal, jaggery) and calcium (milk, curd, paneer) within easy reach, and pair iron-rich foods with a little vitamin C. Remind her gently about any supplements the doctor prescribed.	Abhi uska shareer baby ki haddiyaan aur khoon bana raha hai. Iron (hari sabziyaan, dal, gud) aur calcium (doodh, dahi, paneer) aaram se haath mein rakhein, aur iron wale khaane ke saath thoda vitamin C dein. Doctor ke diye supplements ke liye use pyaar se yaad dilaate rahein.
lib/screens/week_flow_screen.dart	82375	82591		Baby could come a little early, so it pays to be ready. Pack the hospital bag together, know the route to the hospital, keep the car fuelled, and save the important numbers where you can find them fast.	Baby thoda jaldi aa sakta hai, isliye taiyar rehna achha hai. Hospital bag saath pack karein, hospital ka raasta jaanein, gaadi mein fuel rakhein, aur zaroori numbers aise jagah save karein jahan jaldi mil jaayein.
lib/screens/week_flow_screen.dart	83025	83245		Heartburn, a heavy bump and broken sleep make these weeks tiring. Pile up the pillows, take the late-night and early-morning chores, and protect her naps without making her feel guilty about them.	Heartburn, bhaari bump aur tooti-phooti neend in hafton ko thakaane wala bana dete hain. Takiye lagayein, raat-deri aur subah-jaldi ke kaam khud sambhalein, aur uski neend ki raksha karein bina use guilty feel karaaye.
lib/screens/week_flow_screen.dart	83685	83893		Know the difference between real contractions and practice (Braxton-Hicks) ones, what 'waters breaking' looks like, and when the hospital wants a call. Keep your phone on and charged - being reachable is half the job.	Asli contractions aur practice (Braxton-Hicks) ke beech farak jaanein, 'paani toot-na' kaisa hota hai, aur hospital ko kab call karna hai. Apna phone on aur charged rakhein - reachable rehna aadha kaam hai.
lib/screens/week_flow_screen.dart	84435	84465		You're halfway there! 🎉	Aap aadhe raaste par hain! 🎉
lib/screens/week_flow_screen.dart	84687	84863		You've reached the middle of the journey together! Baby is growing quickly now, her bump is showing, and any day now she might feel baby move for the very first time.	Aap apne safar ke aadhe raaste par pahunch gaye hain! Baby ab tezi se badh raha hai, uska bump dikhne laga hai, aur kisi bhi din woh baby ko pehli baar mehsoos kar sakti hai.
lib/screens/week_flow_screen.dart	85176	85303		Baby is about the size of a banana now - roughly 25 cm from head to heel and around 300 g. From this week, length is measured head-to-heel instead of head-to-bottom.	Baby ab lagbhag ek kele jitna hai - sir se edi tak takreeban 25 cm aur ~300 g. Is hafte se lambai sir-se-edi naapi jaati hai.
lib/screens/week_flow_screen.dart	85372	85400		She'll feel baby move	Woh baby ko mehsoos karegi
lib/screens/week_flow_screen.dart	85714	85968		Baby's first little flutters - called \"quickening\" - often start around now. They feel like bubbles or a gentle tap, and over the next few weeks they'll grow into clear kicks. With a first baby she might feel them a little later - that's completely normal.	Baby ki pehli halki harkatein - "quickening" - aksar is samay shuru hoti hain. Yeh bulbule ya halke tap jaisi lagti hain, aur agle kuch hafton mein saaf kicks ban jaayengi. Pehle baby mein woh thodi der se mehsoos kar sakti hai - yeh bilkul normal hai.
lib/screens/week_flow_screen.dart	86361	86623		The tiny bones in baby's ears are in place, so baby can hear her voice, yours, the heartbeat and the world around. When you talk, hum or sing, it helps you bond - and baby will often recognise a favourite tune after birth.	Baby ke kaano ki nanhi haddiyan ban gayi hain, isliye baby uski awaaz, aapki awaaz, dhadkan aur aas-paas ki duniya sun sakta hai. Jab aap baat karte, gungunaate ya gaate hain, to bonding hoti hai - aur janm ke baad baby aksar pasandeeda dhun pehchaan leta hai.
lib/screens/week_flow_screen.dart	86695	86731		Baby's tasting her meals	Baby uske khaane ka swaad leta hai
lib/screens/week_flow_screen.dart	86978	87173		Baby swallows a little amniotic fluid through the day, and new taste buds pick up the flavours of whatever she eats. A varied, balanced diet now might even shape what baby loves to eat later!	Baby din bhar thoda amniotic fluid nigalta hai, aur uski nayi swaad-kaliyan uske khaane ke flavours mehsoos karti hain. Abhi variety wali santulit diet aage baby ke swaad ko bhi bana sakti hai!
lib/screens/week_flow_screen.dart	87249	87282		Baby's skin, hair and vernix	Baby ki tvacha, baal aur vernix
lib/screens/week_flow_screen.dart	87531	87717		A soft creamy coating called vernix and a layer of fine hair (lanugo) are protecting baby's delicate skin. Underneath, baby is building up the fat that will keep them warm and cosy after birth.	Vernix naam ki narm creamy parat aur mahin baal (lanugo) baby ki naazuk tvacha ko bacha rahe hain. Iske neeche baby woh fat bana raha hai jo janm ke baad use garm aur aaramdeh rakhega.
lib/screens/week_flow_screen.dart	88050	88237		Baby is settling into their own sleep-and-wake cycles, and is often most active just when she lies down to rest! Noticing those patterns is the start of getting to know your little one.	Baby apne sone-jaagne ke cycle mein aa raha hai, aur aksar tab sabse zyada active hota hai jab woh aaram karne letti hai! Uske patterns pehchaanna apne nanhe ko jaan-ne ki shuruaat hai.
lib/screens/week_flow_screen.dart	88509	88556		Baby's brain is growing at an astonishing pace	Baby ka dimaag gajab raftaar se badh raha hai
lib/screens/week_flow_screen.dart	88738	88858		Your baby is forming millions of new nerve connections every single day - that little brain is working at an astonishing pace!	Aapka baby har din laakhon naye nerve connections bana raha hai - woh nanha dimaag gajab raftaar se kaam kar raha hai!
lib/screens/week_flow_screen.dart	89209	89332		Baby can curl those little fingers and sometimes grabs the umbilical cord - practising for your very first cuddles.	Baby apni nanhi ungliyan mod sakta hai aur kabhi gard-naal pakad leta hai - aapki pehli cuddles ki practice kar raha hai.
lib/screens/week_flow_screen.dart	89613	89716		Sometimes she'll feel tiny rhythmic taps - that's just baby having hiccups, and it's completely normal.	Kabhi woh chhoti taal-baddh thaap mehsoos karegi - yeh bas baby ki hichki hai, aur bilkul normal hai.
lib/screens/week_flow_screen.dart	89863	89909		Baby's own fingerprints are forming right now	Baby ke apne fingerprints abhi ban rahe hain
lib/screens/week_flow_screen.dart	90080	90179		Baby's very own fingerprints - and footprints - are forming right now, patterns that will be theirs alone for life.	Baby ke apne fingerprints - aur footprints - abhi ban rahe hain, jo zindagi bhar sirf uske honge.
lib/screens/week_flow_screen.dart	90322	90369		Baby's heart is beating strong and steady	Baby ka dil mazboot aur sthir dhadak raha hai
lib/screens/week_flow_screen.dart	90525	90624		Baby's heart is pumping hard, moving several litres of blood around that tiny body every single day.	Baby ka dil zor se pump kar raha hai, har din kai litre khoon uske nanhe sharir mein ghumata hai.
lib/screens/week_flow_screen.dart	91741	92191		The second trimester is often the gentlest stretch of pregnancy - the early nausea has usually eased, her energy is back, and her bump is becoming a lovely, visible reminder of the little one growing inside. Emotionally, though, it can still be a rollercoaster: moments of pure joy, then a wave of worry or tears from nowhere. That's completely normal. Her hormones are working hard, and feeling everything a little more deeply is simply part of it.	Doosra trimester aksar pregnancy ka sabse aaramdeh hissa hota hai - shuruaati matli kam ho jaati hai, uski energy lautti hai, aur uska bump andar pal rahe nanhe se jeev ki pyaari nishaani ban jaata hai. Lekin emotionally yeh abhi bhi ek rollercoaster ho sakta hai: kabhi khushi ke pal, to kabhi bina baat ke chinta ya aansoo. Yeh bilkul normal hai. Uske hormones mehnat kar rahe hain, aur har cheez ko thoda gehrayi se mehsoos karna iska hissa hai.
lib/screens/week_flow_screen.dart	92717	93111		Around now her womb has risen to about her belly button, and many mothers notice their bump 'pop' this month. A few new aches can come with it - a stretching feeling low in the belly, a little backache, or the odd dizzy moment. None of it means something is wrong; her body is simply making room. Moving gently, standing up slowly, and resting all help - and so does your hand to lean on.	Is samay tak uski kokh lagbhag naabhi tak aa jaati hai, aur kai maaein is mahine apna bump 'pop' hote dekhti hain. Iske saath kuch nayi takleefein aa sakti hain - pet ke nichle hisse mein khinchaav, halka kamar dard, ya kabhi chakkar. In mein se kuch bhi galat nahi hai; uska shareer bas jagah bana raha hai. Halki harkat, dheere uthna, aur aaram - sab madad karte hain, aur aapka sahara bhi.
