540 mothers	540 माँएँ
Safe strength, trimester by trimester	सुरक्षित मज़बूती, तिमाही दर तिमाही
Mobility for a changing body	बदलते शरीर के लिए लचक
Core & pelvic floor, done right	Core और pelvic floor, सही तरीक़े से
Rest, recovery and warning signs	आराम, रिकवरी और चेतावनी के संकेत
What movement is safe - and what to skip - each trimester.	हर तिमाही में कौन-सी हलचल सुरक्षित है — और क्या छोड़ देना है।
Core and pelvic-floor work that helps birth and recovery.	Core और pelvic-floor का वह अभ्यास जो जन्म और रिकवरी में मदद करता है।
How to scale everything to your energy that day.	उस दिन की अपनी ऊर्जा के हिसाब से सब कुछ कैसे ढालें।
Your expert	आपकी विशेषज्ञ
ParentVeda expert	ParentVeda विशेषज्ञ
Live evening	Live शाम
One focused sitting + live Q&A	एक केंद्रित बैठक + live Q&A
LIVE · $when	LIVE · $when
Your coach	आपकी कोच
Leads every live session and the private group.	हर live session और private group वही चलाती हैं।
or ParentVeda+	या ParentVeda+
Week ${i + 1}	हफ़्ता ${i + 1}
${(m.testimonials.length + 3) * 210} mothers	${(m.testimonials.length + 3) * 210} माँएँ
${meta.seatsLeft * 20} mothers	${meta.seatsLeft * 20} माँएँ
${c.duration} · live	${c.duration} · live
First trimester	पहली तिमाही
Second trimester	दूसरी तिमाही
Third trimester	तीसरी तिमाही
Manage nausea	मतली संभालना
Gestational diabetes	Gestational diabetes
Healthy weight gain	सेहतमंद वज़न बढ़ना
More energy	ज़्यादा ऊर्जा
Baby's growth	शिशु की बढ़त
Vegetarian	शाकाहारी
Non-vegetarian	मांसाहारी
Eggetarian	अंडा खाने वाली
Vegan	Vegan
Settle & Nourish	Settle & Nourish
Gentle, tummy-friendly eating for queasy days.	मतली वाले दिनों के लिए सौम्य, पेट को रास आने वाला खाना।
4-week plan	4 हफ़्ते का plan
Small, frequent meals that calm nausea	छोटे-छोटे, बार-बार खाने जो मतली शांत करें
Iron and folate without the heaviness	Iron और Folate, बिना भारीपन के
Desi swaps for when nothing appeals	जब कुछ अच्छा न लगे, तब के देसी बदल
Early morning	सुबह उठते ही
Soaked almonds + a dry toast	भीगे बादाम + एक सूखा toast
Breakfast	नाश्ता
Vegetable poha with lemon	सब्ज़ियों वाला पोहा, नींबू के साथ
Lunch	दोपहर का खाना
Khichdi with curd and a little ghee	खिचड़ी, दही और थोड़े घी के साथ
Evening	शाम
Coconut water + roasted makhana	नारियल पानी + भुना मखाना
Dinner	रात का खाना
Moong dal, soft rice, steamed veg	मूँग दाल, नरम चावल, भाप में पकी सब्ज़ी
Balanced Bump	Balanced Bump
Steady energy and healthy weight gain, Indian-first.	ठहरी हुई ऊर्जा और सेहतमंद वज़न, भारतीय खाने के साथ।
6-week plan	6 हफ़्ते का plan
Balanced macros built around Indian meals	भारतीय खाने पर बना संतुलित पोषण
Protein at every meal for baby's growth	शिशु की बढ़त के लिए हर खाने में Protein
Smart snacks that keep energy even	ऐसे snacks जो ऊर्जा एक-सी बनाए रखें
Besan chilla + curd + fruit	बेसन चीला + दही + फल
Mid-morning	दिन चढ़े
A fruit + a handful of nuts	एक फल + मुट्ठी भर मेवे
2 rotis, dal, sabzi, salad, curd	2 रोटी, दाल, सब्ज़ी, सलाद, दही
Sprouts chaat or paneer tikka	स्प्राउट्स चाट या पनीर टिक्का
Rice/roti, rajma, greens	चावल/रोटी, राजमा, हरी सब्ज़ी
Sugar-Smart	Sugar-Smart
Gestational-diabetes-friendly eating that still tastes like home.	Gestational diabetes के हिसाब से खाना, जिसका स्वाद फिर भी घर जैसा हो।
8-week plan	8 हफ़्ते का plan
Low-GI meals that keep sugars steady	Low-GI खाना जो शुगर एक-सी रखे
Portion and pairing rules made simple	कितना और किसके साथ खाएँ — आसान नियम
Sweet cravings handled the smart way	मीठे की तलब, समझदारी से संभाली
Vegetable oats + boiled egg / paneer	सब्ज़ियों वाला oats + उबला अंडा / पनीर
A small guava or apple	एक छोटा अमरूद या सेब
Millet roti, dal, lots of sabzi, salad	मोटे अनाज की रोटी, दाल, ख़ूब सब्ज़ी, सलाद
Buttermilk + roasted chana	छाछ + भुना चना
Grilled paneer/chicken + veg, no rice	ग्रिल्ड पनीर/चिकन + सब्ज़ी, चावल नहीं
